case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
401172,multi,59573,MA,Dukes,41.44279861,-70.61460114,20066,20210310,4,Tisbury Landfill Solar,2014,ISNE,PV,c-si,fixed-tilt,180,,,1.1,1.2,landfill,non-agrivoltaic,-0.223995
401205,single,59624,MA,Hampden,42.14799881,-72.74819946,31064,20210514,4,Twiss Street Solar,2015,ISNE,PV,c-si,fixed-tilt,180,,,1.5,2,landfill,non-agrivoltaic,-0.117731
401263,single,59731,MA,Worcester,42.52199936,-72.06909943,61421,20210815,4,Templeton,2014,ISNE,PV,c-si,fixed-tilt,180,0,,3,4.5,greenfield,non-agrivoltaic,0.0883117
401293,single,59777,MA,Worcester,42.43130112,-71.98600006,40170,20220311,4,RGS-Rutland VNM SREC II Project (MA),2015,ISNE,PV,c-si,fixed-tilt,180,0,,2.6,2.6,greenfield,non-agrivoltaic,-0.109804
401313,single,59821,MA,Hampden,42.11920166,-72.16809845,74697,20220131,4,205 Sturbridge A,2014,ISNE,PV,c-si,fixed-tilt,180,,,3,4,greenfield,non-agrivoltaic,-0.369056
401314,single,59822,MA,Hampden,42.1208992,-72.17160034,45158,20220131,4,201 Sturbridge B,2014,ISNE,PV,c-si,fixed-tilt,180,,,2,2.2,greenfield,non-agrivoltaic,-0.481149
401448,single,60022,MA,Worcester,42.14250183,-71.85220337,57926,20211220,4,Oxford,2014,ISNE,PV,c-si,fixed-tilt,180,0,,2.8,3.5,greenfield,non-agrivoltaic,-0.209629
401490,single,60076,MA,Hampden,42.2181015,-72.31340027,93205,20201015,4,Palmer Landfill,2016,ISNE,PV,c-si,fixed-tilt,180,0,,4,5,landfill,non-agrivoltaic,-0.36684
401482,single,60065,MA,Plymouth,41.80739975,-70.72200012,102743,20220722,4,"Federal Road Solar 1, LLC (CSG)",2015,ISNE,PV,c-si,fixed-tilt,180,0,,4.4,6,greenfield,non-agrivoltaic,-0.256578
401483,single,60067,MA,Bristol,41.79650116,-71.22059631,30548,20220923,4,BWC Swan Pond River (CSG),2015,ISNE,PV,c-si,fixed-tilt,180,0,,1.6,2.4,landfill,non-agrivoltaic,0.211266
401489,single,60075,MA,Bristol,41.59339905,-71.01860046,97600,20220608,4,Fisher Road Solar,2015,ISNE,PV,c-si,fixed-tilt,180,13,,4.6,6,greenfield,non-agrivoltaic,-0.185189
401515,single,60110,MA,Norfolk,42.27880096,-71.2602005,50209,20220918,4,Town of Needham VNEM (CSG),2016,ISNE,PV,c-si,fixed-tilt,180,25,,3,3.6,landfill,non-agrivoltaic,0.052016
401516,single,60111,MA,Hampshire,42.38759995,-72.71309662,40160,20220703,4,"Williamsburg Solar, LLC VNEM (CSG)",2016,ISNE,PV,c-si,fixed-tilt,180,0,,2.2,3,greenfield,non-agrivoltaic,0.121633
401600,single,60274,MA,Hampden,42.17610168,-72.75559998,37232,20210519,4,"CED Westfield Solar, LLC",2016,ISNE,PV,c-si,fixed-tilt,180,25,batteries,2,2.6,PCSC,non-agrivoltaic,0.0086832
401693,single,60423,MA,Bristol,41.66419983,-70.8615036,31097,20220904,4,Fairhaven C (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,25,,1.6,2.4,greenfield,non-agrivoltaic,0.179089
401694,single,60424,MA,Plymouth,42.02799988,-71.04799652,12071,20220625,4,West Bridgewater AB (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,20,,1.7,2.2,greenfield,non-agrivoltaic,2.61675
401707,single,60442,MA,Plymouth,41.94660187,-70.76139832,35921,20211011,4,Carver MA 1 Community Solar,2016,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.7,greenfield,non-agrivoltaic,0.132392
402096,single,61009,MA,Plymouth,41.94940186,-70.7602005,26966,20220116,4,Spring Street Solar 1 (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.5,greenfield,non-agrivoltaic,0.5394
401708,single,60443,MA,Plymouth,41.80149841,-70.70320129,39256,20210310,4,Wareham MA 1 Community Solar,2016,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.7,greenfield,non-agrivoltaic,-0.0157476
401743,single,60492,MA,Berkshire,42.24440002,-73.36720276,45901,20220121,4,Rail Trail,2016,ISNE,PV,c-si,fixed-tilt,180,25,,2,2.8,greenfield,non-agrivoltaic,-0.196198
401744,single,60493,MA,Berkshire,42.23690033,-73.35520172,42678,20220121,4,Rising Paper,2016,ISNE,PV,c-si,fixed-tilt,180,25,,2.5,3.3,landfill,non-agrivoltaic,0.182461
401826,multi,60612,MA,Worcester,42.16730118,-72.19180298,82975,20220131,4,"Morin Solar 2013, LLC",2013,ISNE,PV,c-si,fixed-tilt,180,25,,4,5.6,greenfield,non-agrivoltaic,-0.0456528
400444,multi,58276,MA,Worcester,42.1733017,-72.19999695,320427,20220131,4,Mass Midstate Solar 2,2014,ISNE,PV,c-si,fixed-tilt,180,25,,5,6,greenfield,non-agrivoltaic,-1.17695
401827,single,60613,MA,Worcester,42.25770187,-72.06890106,40984,20210815,4,"Brookfield Solar 2013, LLC",2013,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.5,greenfield,non-agrivoltaic,-0.196231
401828,single,60614,MA,Hampden,42.15110016,-72.26959991,19083,20221018,4,"WYM 1250 Palmer, LLC",2013,ISNE,PV,c-si,fixed-tilt,180,25,,1,1.2,greenfield,non-agrivoltaic,-0.15253
401829,single,60615,MA,Bristol,41.83810043,-71.09079742,59435,20221010,4,"Southern Sky Renew Energy Berkley, LLC",2014,ISNE,PV,c-si,fixed-tilt,180,0,,3,3.6,greenfield,non-agrivoltaic,-0.206185
401835,multi,60625,MA,Barnstable,41.76950073,-70.52059937,20643,20220606,4,"Renew Canal 1 (CSG), LLC",2017,ISNE,PV,c-si,fixed-tilt,180,0,,1.2,1.5,greenfield,non-agrivoltaic,0.0743695
401847,single,60644,MA,Worcester,42.22249985,-72.12960052,31895,20221028,4,"West Brookfield Solar, LLC",2016,ISNE,PV,c-si,fixed-tilt,180,,,1.4,1.8,greenfield,non-agrivoltaic,-0.302116
401850,single,60653,MA,Hampshire,42.2594986,-72.40029907,20038,20221018,4,Belchertown,2015,ISNE,PV,c-si,fixed-tilt,180,25,,1,1.3,greenfield,non-agrivoltaic,-0.106282
401918,single,60753,MA,Middlesex,42.54190063,-71.67630005,19975,20220510,4,Shirley Landfill,2017,ISNE,PV,c-si,fixed-tilt,180,20,,1,1.3,landfill,non-agrivoltaic,-0.101535
401922,multi,60757,MA,Plymouth,41.80130005,-70.54949951,51412,20220505,4,Cedarville (CSG),2017,ISNE,PV,c-si,single-axis,180,20,,2.5,3.3,greenfield,non-agrivoltaic,-0.122275
401934,single,60775,MA,Franklin,42.5617981,-72.58730316,84871,20220703,4,Deerfield (CSG) Solar,2017,ISNE,PV,c-si,single-axis,201,20,,4.5,6,greenfield,non-agrivoltaic,0.0287066
401952,single,60799,MA,Middlesex,42.5802002,-71.26080322,76993,20220918,4,"Iron Horse Solar 4, LLC",2017,ISNE,PV,c-si,fixed-tilt,180,30,,4.5,5.9,superfund,non-agrivoltaic,0.166387
401965,single,60816,MA,Middlesex,42.46879959,-71.25350189,17675,20220918,4,Town of Lexington Solar,2017,ISNE,PV,c-si,fixed-tilt,180,20,,1.6,2.2,landfill,non-agrivoltaic,1.2762001
401994,single,60851,MA,Worcester,42.17549896,-71.98670197,37235,20220311,4,Curtis Hill Solar (CSG),2016,ISNE,PV,c-si,fixed-tilt,25,0,,1.9,2.9,greenfield,non-agrivoltaic,0.195464
401995,single,60852,MA,Worcester,42.15390015,-71.98760223,41046,20220311,4,Depot Hill Solar (CSG),2016,ISNE,PV,c-si,fixed-tilt,180,,,1.9,2.9,greenfield,non-agrivoltaic,0.0277071
401997,single,60854,MA,Norfolk,42.11100006,-71.26290131,71346,20220918,4,Bird Machine Solar Farm,2017,ISNE,PV,c-si,fixed-tilt,180,25,,3.5,4.6,greenfield,non-agrivoltaic,-0.115613
402013,single,60879,MA,Berkshire,42.56259918,-73.28450012,35682,20201105,4,Nexamp Peak (CSG),2015,ISNE,PV,c-si,fixed-tilt,202,,,1.7,1.7,greenfield,non-agrivoltaic,-0.506082
402029,single,60906,MA,Hampden,42.26910019,-72.60320282,72581,20220703,4,Mt. Tom Solar Project Hybrid,2017,ISNE,PV,c-si,fixed-tilt,180,,,5,5.9,greenfield,es,0.274451
402094,multi,61007,MA,Plymouth,41.83229828,-70.61289978,81335,20220505,4,Redbrook Community Solar 1,2017,ISNE,PV,c-si,fixed-tilt,180,30,,4,5.6,greenfield,non-agrivoltaic,-0.014083
402097,single,61010,MA,Bristol,41.72880173,-70.98919678,85360,20220904,4,Bullock Road Solar 1,2018,ISNE,PV,unknown,fixed-tilt,180,25,,1.9,2.9,greenfield,non-agrivoltaic,-0.823194
402143,single,61097,MA,Plymouth,41.76010132,-70.78170013,12658,20220116,4,Syncarpha Freetown,2016,ISNE,PV,c-si,fixed-tilt,180,15,,3.9,5.2,greenfield,non-agrivoltaic,7.91889
402175,single,61163,MA,Plymouth,41.76580048,-70.6434021,21103,20220505,4,Onset East Community Solar Facility,2016,ISNE,PV,c-si,fixed-tilt,180,25,,1,1.4,greenfield,non-agrivoltaic,-0.0723066
402176,single,61164,MA,Plymouth,41.76589966,-70.64569855,21028,20220505,4,Onset West Community Solar Facility,2016,ISNE,PV,c-si,fixed-tilt,180,25,,1,1.4,greenfield,non-agrivoltaic,-0.0668173
402216,single,61237,MA,Bristol,41.80739975,-71.18409729,46640,20220923,4,"433 Purchase Solar NG, LLC",2012,ISNE,PV,c-si,fixed-tilt,180,20,,2,3.1,greenfield,non-agrivoltaic,-0.0694004
402254,single,61295,MA,Hampshire,42.28129959,-72.38480377,21803,20191024,4,Belchertown Renewables Community Solar,2018,ISNE,PV,c-si,fixed-tilt,180,20,,4,5.1,greenfield,non-agrivoltaic,3.81515
402255,single,61296,MA,Worcester,42.49330139,-71.77140045,18417,20211220,4,Theodore Drive Community Solar,2018,ISNE,PV,c-si,fixed-tilt,182,20,,1.5,2,greenfield,non-agrivoltaic,0.907936
402259,single,61307,MA,Hampden,42.09830093,-72.29070282,26955,20220131,4,Peterson Road Solar,2017,ISNE,PV,c-si,fixed-tilt,175,52,,2.5,3.6,greenfield,non-agrivoltaic,1.48699
402887,single,62203,MA,Hampden,42.09830093,-72.28939819,18488,20220131,4,"Monson Solar, LLC",2017,ISNE,PV,c-si,fixed-tilt,186,52,,2,2.6,greenfield,non-agrivoltaic,1.65114
402308,multi,61373,MA,Norfolk,42.06840134,-71.46150208,60483,20220402,4,Kearsarge Bellingham PV,2016,ISNE,PV,c-si,fixed-tilt,180,28,,2.9,4.1,landfill,non-agrivoltaic,-0.0387527
402333,single,61415,MA,Worcester,42.33140183,-71.77140045,8592,20211220,4,West Boylston Community Shared Solar,2016,ISNE,PV,c-si,fixed-tilt,183,0,,1.5,2.1,greenfield,non-agrivoltaic,4.0587502
402345,single,61429,MA,Plymouth,41.90219879,-70.7161026,17823,20210329,4,Big George PV (CSG),2018,ISNE,PV,c-si,single-axis,180,0,,1,1.2,greenfield,non-agrivoltaic,-0.0493989
402426,single,61537,MA,Middlesex,42.37440109,-71.28230286,29287,20220423,4,Weston Landfill Solar,2016,ISNE,PV,c-si,fixed-tilt,180,25,,1.8,2.3,landfill,non-agrivoltaic,0.21053
402427,single,61538,MA,Norfolk,42.2071991,-70.9980011,19628,20220625,4,Braintree Landfill Solar,2014,ISNE,PV,c-si,fixed-tilt,180,20,,1,1.3,landfill,non-agrivoltaic,-0.0748437
402428,single,61539,MA,Middlesex,42.2602005,-71.50140381,13185,20220402,4,GELD Solar Farm,2016,ISNE,PV,c-si,fixed-tilt,180,10,,2.3,3,landfill,non-agrivoltaic,3.6671
402436,single,61550,MA,Essex,42.81090164,-71.12339783,53657,20220529,4,DG Haverhill (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,20,,4.2,4.2,greenfield,non-agrivoltaic,0.20454
402447,multi,61562,MA,Barnstable,41.60929871,-70.59880066,83269,20211109,4,Falmouth Landfill Solar,2017,ISNE,PV,c-si,fixed-tilt,180,0,,3,4,landfill,non-agrivoltaic,-0.496942
402471,single,61596,MA,Hampden,42.0929985,-72.59729767,33462,20220703,4,Citizens Agawam Landfill Solar,2017,ISNE,PV,c-si,fixed-tilt,180,20,,1.8,2.6,landfill,non-agrivoltaic,0.191204
402477,single,61602,MA,Hampden,42.20259857,-72.55239868,59326,20220703,4,CED Chicopee Solar,2017,ISNE,PV,c-si,fixed-tilt,180,0,,3,4.1,greenfield,non-agrivoltaic,-0.0080834
402504,single,61633,MA,Worcester,42.23759842,-71.68609619,13159,20220108,4,"DG Tufts Science, LLC (CSG)",2017,ISNE,PV,c-si,fixed-tilt,180,0,,1,1,greenfield,non-agrivoltaic,0.151616
402506,single,61635,MA,Worcester,42.24319839,-71.67220306,28761,20210322,4,"DG Tufts Knoll, LLC (CSG)",2017,ISNE,PV,c-si,fixed-tilt,180,20,,2,2.5,greenfield,non-agrivoltaic,0.40517
402565,single,61726,MA,Plymouth,42.05149841,-70.80090332,38753,20221012,4,Onyx-Pembroke Landfill Solar,2017,ISNE,PV,c-si,fixed-tilt,180,10,,2.4,3.3,landfill,non-agrivoltaic,0.364142
402566,single,61727,MA,Plymouth,42.06880188,-70.99040222,49800,20220206,4,Onyx-Brockton Thatcher Landfill Solar (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,,,3.7,4.4,landfill,non-agrivoltaic,0.438348
402570,single,61731,MA,Norfolk,42.04159927,-71.29239655,124837,20220423,4,"Solten Plainville 6000, LLC",2017,ISNE,PV,c-si,fixed-tilt,158,20,,4.9,5.9,landfill,non-agrivoltaic,-0.514931
402571,single,61732,MA,Norfolk,42.17689896,-71.07740021,101717,20220529,4,Randolph,2017,ISNE,PV,c-si,fixed-tilt,167,0,,3.8,4.8,landfill,non-agrivoltaic,-0.516599
402591,single,61769,MA,Berkshire,42.43360138,-73.33609772,32574,20220121,4,Syncarpha Hancock I (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,30,,2,2.8,greenfield,non-agrivoltaic,0.38278
402593,single,61771,MA,Berkshire,42.42879868,-73.33100128,20208,20201031,4,Syncarpha Hancock III (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,0,,1,1.4,greenfield,non-agrivoltaic,-0.0041436
402592,single,61770,MA,Berkshire,42.42580032,-73.34500122,39446,20211223,4,Syncarpha Hancock II (CSG),2017,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.8,greenfield,non-agrivoltaic,0.0353784
402613,multi,61814,MA,Middlesex,42.45029831,-71.41950226,65489,20220310,4,Kearsarge Concord II,2017,ISNE,PV,c-si,fixed-tilt,180,0,,4.5,5.5,superfund,non-agrivoltaic,0.336973
402789,single,62055,MA,Plymouth,41.77470016,-70.74819946,44865,20220722,4,Wareham Solar PV,2018,ISNE,PV,c-si,fixed-tilt,180,20,,3.3,4.8,greenfield,non-agrivoltaic,0.870639
402880,single,62196,MA,Hampshire,42.35100174,-72.55680084,35865,20220703,4,"Hadley 2 Solar, LLC (CSG)",2016,ISNE,PV,c-si,fixed-tilt,181,0,,1.9,2.4,greenfield,non-agrivoltaic,-0.0589365
402899,single,62226,MA,Worcester,42.58380127,-71.89630127,23826,20220402,4,"Westminster Renewables, LLC (CSG)",2018,ISNE,PV,c-si,fixed-tilt,189,20,,1.5,2.1,greenfield,non-agrivoltaic,0.433374
402918,single,62265,MA,Berkshire,42.2981987,-73.22859955,29486,20210313,4,Lee Site 31 Solar,2018,ISNE,PV,c-si,fixed-tilt,180,,,1.9,2.3,landfill,non-agrivoltaic,0.198234
402937,single,62324,MA,Norfolk,42.13180161,-71.27179718,28944,20220509,4,Dynamic-Walpole,2017,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.4,greenfield,non-agrivoltaic,0.31227
402963,multi,62363,MA,Worcester,42.41899872,-72.11430359,35970,20221028,4,"Barre Solar III, LLC",2018,ISNE,PV,c-si,fixed-tilt,180,0,,1,1.3,greenfield,non-agrivoltaic,-0.772911
402967,single,62369,MA,Plymouth,41.77510071,-70.69599915,65331,20221027,4,BWC Gibbs Brook,2018,ISNE,PV,c-si,fixed-tilt,180,30,,4,5.2,greenfield,non-agrivoltaic,0.235156
402968,single,62370,MA,Plymouth,41.78369904,-70.69300079,16988,20221027,4,BWC Wareham River,2018,ISNE,PV,c-si,fixed-tilt,180,0,,1,1.4,greenfield,non-agrivoltaic,0.300494
402969,single,62371,MA,Plymouth,41.78250122,-70.69069672,23803,20221027,4,BWC Harlow Brook,2018,ISNE,PV,c-si,fixed-tilt,180,0,,1.5,1.8,greenfield,non-agrivoltaic,0.142965
402970,single,62372,MA,Plymouth,41.78229904,-70.68779755,21741,20221027,4,BWC Pocasset River,2018,ISNE,PV,c-si,fixed-tilt,180,0,,1.5,1.8,greenfield,non-agrivoltaic,0.30935
400443,single,58275,MA,Worcester,42.22079849,-71.8839035,35260,20210211,2,Mass Midstate Solar 3,2014,ISNE,PV,c-si,fixed-tilt,180,0,,4,5.2,greenfield,non-agrivoltaic,1.80992
400840,single,59014,MA,Worcester,42.45190048,-71.6411972,44981,20220510,4,Bolton PV,2013,ISNE,PV,c-si,fixed-tilt,180,0,,4.9,6,greenfield,non-agrivoltaic,1.48313
401521,single,60116,MA,Worcester,42.02299881,-71.59989929,24266,20220625,4,"BJ's Wholesale Club, Inc-Uxbridge",2017,ISNE,PV,c-si,single-axis,165,22,,1,1.3,greenfield,non-agrivoltaic,-0.368517
401279,single,59752,MA,Worcester,42.22370148,-71.66690063,33801,20220108,4,BlueWave Capital-Grafton (SREC II),2015,ISNE,PV,c-si,fixed-tilt,180,25,batteries,1.3,1.6,greenfield,non-agrivoltaic,-0.513209
402257,single,61298,MA,Worcester,42.33359909,-71.99169922,16069,20220311,4,Pleasantdale Road Community Solar,2017,ISNE,PV,c-si,fixed-tilt,187,0,,1,1.3,greenfield,non-agrivoltaic,0.265464
401669,multi,60391,MA,Worcester,42.28939819,-72.01139832,250558,20220311,4,"SJA Solar, LLC-Solterra Monastery (CSG)",2016,ISNE,PV,c-si,fixed-tilt,180,20,,14.68,20.1,greenfield,non-agrivoltaic,0.249685
401732,single,60476,MA,Bristol,41.61780167,-71.04380035,30002,20220904,4,Westport MA 2 Community Solar,2016,ISNE,PV,c-si,fixed-tilt,180,0,,1.2,1.6,greenfield,non-agrivoltaic,-0.374158
402288,multi,61342,MA,Worcester,42.16070175,-71.873703,248868,20220311,4,Barrett PV,2016,ISNE,PV,c-si,fixed-tilt,180,20,,11.93,16.4,greenfield,non-agrivoltaic,-0.0825811
402793,single,62059,CT,Tolland,42.03150177,-72.50409698,63058,20220901,4,East Longmeadow Solar PV,2019,ISNE,PV,c-si,fixed-tilt,180,0,,5,7,greenfield,non-agrivoltaic,0.963928
402006,single,60867,MA,Hampden,42.01549911,-72.77580261,85262,20220617,4,"Kearsarge Southwick, LLC",2015,ISNE,PV,c-si,fixed-tilt,180,,,3.3,4.9,greenfield,non-agrivoltaic,-0.278111
403241,single,62870,MA,Worcester,42.60189819,-72.03939819,37487,20221028,4,Gardner-Otter River Road,2019,ISNE,PV,c-si,fixed-tilt,180,0,,2.5,3.3,greenfield,non-agrivoltaic,0.430857
403117,single,62652,MA,Worcester,42.60760117,-72.04389954,94897,20221028,4,Happy Hollow (CSG) Hybrid,2019,ISNE,PV,c-si,fixed-tilt,180,0,,7.1,7.1,greenfield,non-agrivoltaic,0.124342
403319,multi,62992,MA,Hampden,42.00960159,-72.78309631,84936,20220901,4,Goose Pond Solar,2020,ISNE,PV,c-si,fixed-tilt,170,,,4,5.8,greenfield,non-agrivoltaic,-0.0271749
403721,single,63557,MA,Worcester,42.25759888,-71.97409821,18590,20220311,4,"Blair Wire Village Solar, LLC (CSG)",2017,ISNE,PV,c-si,fixed-tilt,180,0,,1,1.4,greenfield,non-agrivoltaic,0.135741
400445,multi,58279,MA,Worcester,42.22079849,-71.88230133,36526,20211011,2,Mass Midstate Solar 1,2014,ISNE,PV,c-si,fixed-tilt,180,,,5,6,greenfield,non-agrivoltaic,2.19944
400517,multi,58403,MA,Worcester,42.07690048,-71.70159912,52975,20211024,4,Bellingham PV,2013,ISNE,PV,c-si,fixed-tilt,180,0,,3,3.8,greenfield,non-agrivoltaic,0.0527504
400520,multi,58411,MA,Franklin,42.58190155,-72.29389954,50958,20191024,4,Orange PV,2013,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.4,greenfield,non-agrivoltaic,-0.518736
400526,multi,58423,MA,Worcester,42.04380035,-71.99160004,63953,20210727,4,Southbridge PV,2014,ISNE,PV,c-si,fixed-tilt,180,30,,3,3.4,greenfield,non-agrivoltaic,-0.378002
400590,multi,58534,MA,Middlesex,42.63660049,-71.4190979,63945,20220302,4,Westford Solar Park,2012,ISNE,PV,c-si,fixed-tilt,180,0,,4,4.5,greenfield,non-agrivoltaic,0.0212239
400611,multi,58568,MA,Hampden,42.14049911,-72.53849792,66851,20211215,4,Cottage Street Solar Facility,2014,ISNE,PV,c-si,fixed-tilt,180,0,,3.2,3.9,landfill,non-agrivoltaic,-0.257957
400879,multi,59090,MA,Plymouth,42.08940125,-70.89250183,34408,20211011,4,Rockland Solar (CSG),2013,ISNE,PV,c-si,fixed-tilt,180,0,,2,2.6,landfill,non-agrivoltaic,0.141645
400916,single,59135,MA,Hampden,42.18109894,-72.51100159,39964,20220901,4,Ludlow Landfill,2013,ISNE,PV,c-si,fixed-tilt,180,,,2.6,2.6,landfill,non-agrivoltaic,-0.102064
404021,single,64120,MA,Hampden,42.17850113,-72.51540375,21595,20220901,4,Chicopee,2017,ISNE,PV,c-si,single-axis,180,0,batteries,2,2.5,greenfield,non-agrivoltaic,1.07432
400917,multi,59136,MA,Essex,42.74359894,-71.17610168,24538,20220918,4,Methuen Landfill,2013,ISNE,PV,c-si,fixed-tilt,180,28,,1.3,1.3,landfill,non-agrivoltaic,-0.382294
401014,multi,59358,MA,Middlesex,42.55889893,-71.62580109,91124,20220520,4,Devens,2014,ISNE,PV,c-si,fixed-tilt,180,,,2,3.7,greenfield,non-agrivoltaic,-0.66938
401019,single,59363,MA,Hampden,42.20289993,-72.3234024,17374,20221018,4,"State Street Solar, LLC",2014,ISNE,PV,c-si,fixed-tilt,180,20,,1.4,1.4,greenfield,non-agrivoltaic,0.258018
401018,single,59362,MA,Hampden,42.20339966,-72.32230377,20077,20221018,4,"Indian Hill Solar, LLC",2014,ISNE,PV,c-si,fixed-tilt,180,,,1.4,1.4,PCSC,non-agrivoltaic,0.0063432
401312,multi,59820,MA,Franklin,42.55260086,-72.29620361,43152,20191024,4,Hunt Farm Solar,2013,ISNE,PV,c-si,fixed-tilt,180,,,3,3.3,greenfield,non-agrivoltaic,0.162757
401327,multi,59839,MA,Worcester,42.4192009,-72.18060303,43677,20211124,4,Spring Hill Road,2015,ISNE,PV,c-si,fixed-tilt,180,0,,1.9,2.6,greenfield,non-agrivoltaic,-0.230369
401354,multi,59873,MA,Middlesex,42.62720108,-71.35299683,23997,20220421,4,Lowell Solar Landfill,2013,ISNE,PV,c-si,fixed-tilt,180,0,,1.3,1.5,landfill,non-agrivoltaic,-0.161238
401385,multi,59927,MA,Essex,42.8307991,-70.96050262,89981,20220421,4,Hunt Road Solar,2016,ISNE,PV,c-si,fixed-tilt,180,,,4.5,6,landfill,non-agrivoltaic,-0.0644314
401474,multi,60056,MA,Hampden,42.22460175,-72.31150055,103852,20220131,4,"Syncarpha Palmer, LLC",2015,ISNE,PV,c-si,fixed-tilt,180,0,,4.8,6,greenfield,non-agrivoltaic,-0.271045
401721,multi,60458,MA,Worcester,42.30970001,-72.18859863,50617,20221018,4,Hardwick-Athol & Eagle Hill,2015,ISNE,PV,c-si,fixed-tilt,180,0,,2.8,3.4,greenfield,non-agrivoltaic,-0.0530555
401729,single,60473,MA,Bristol,41.61619949,-71.04509735,27163,20220904,4,Westport MA 1 Community Solar,2016,ISNE,PV,c-si,fixed-tilt,180,30,,1.3,1.8,greenfield,non-agrivoltaic,-0.0740387
401745,multi,60494,MA,Hampden,42.04550171,-72.43659973,62961,20211215,4,Hampden,2015,ISNE,PV,c-si,fixed-tilt,180,30,,3.2,4.3,greenfield,non-agrivoltaic,-0.0269537
401749,multi,60498,MA,Middlesex,42.55469894,-71.623703,62578,20220520,4,Shirley Water,2016,ISNE,PV,c-si,fixed-tilt,180,20,,2,2.6,greenfield,non-agrivoltaic,-0.647477
401901,multi,60731,MA,Middlesex,42.17229843,-71.46749878,25617,20220402,4,Holliston Solar (CSG),2015,ISNE,PV,c-si,fixed-tilt,180,20,,1,1.4,greenfield,non-agrivoltaic,-0.343502
